"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DP01","DP10","DT00","DT32","DX32","DX90","EMNT","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-01","10.3","11","8","0","8","0","0","18","3.0","1.92","80","4.72","3.0","50.3","58.6","42.0"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-02","10.5","8","3","0","2","0","0","28","0.0","2.20","84","3.59","0.0","60.5","68.9","52.0"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-03","10.5","7","4","0","0","0","0","45","0.0","0.69","89","1.50","0.0","69.1","79.3","58.9"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-04","11.4","4","3","0","0","0","0","47","0.0","3.26","87","4.78","0.0","74.1","82.1","66.1"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-05","10.5","11","8","0","0","0","12","61","0.0","1.48","94","3.99","0.0","79.6","87.2","72.0"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-06","8.5","14","12","0","0","0","25","70","0.0","1.85","94","7.91","0.0","83.6","90.8","76.3"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-07","7.6","8","5","0","0","0","31","74","0.0","3.48","97","5.61","0.0","85.5","93.4","77.6"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-08",,"13","5","0","0","0","27","74","0.0","1.32","98","3.36","0.0","85.9","93.6","78.1"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-09","6.3","7","4","0","0","0","23","66","0.0","0.92","96","1.67","0.0","82.6","91.3","73.8"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-10","7.6","5","3","0","0","0","16","49","0.0","0.86","94","2.18","0.0","77.7","88.0","67.4"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-11","8.7","3","1","0","0","0","2","42","0.0","1.89","90","1.91","0.0","69.9","80.6","59.3"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2025-12","8.7","6","2","0","0","0","0","34","0.0","1.24","83","1.64","0.0","60.6","69.8","51.5"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.64586","-95.28212","13.2","2026-01",,"5","3","0","3","0","0","24","0.0","0.99","84","1.54","0.0","55.9","65.7","46.1"
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-01",,"14","8",,,,,,,"1.96",,"5.18",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-02",,"7","4",,,,,,,"1.91",,"3.67",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-03",,"7","4",,,,,,,"0.75",,"2.15",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-04",,"4","2",,,,,,,"1.51",,"2.17",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-05",,"3","3",,,,,,,"2.37",,"5.69",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-06",,,,,,,,,,,,"5.91",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-07",,"10","8",,,,,,,"1.31",,"3.60",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-08",,"19","15",,,,,,,"2.90",,"9.52",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-09",,"7","5",,,,,,,"0.78",,"2.06",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-10",,"3","3",,,,,,"0.0","1.30",,"2.61","0.0",,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-11",,"3","1",,,,,,"0.0","1.03",,"1.47","0.0",,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2025-12",,"6","2",,,,,,,"0.84",,"1.74",,,,
"US1TXFB0012","SUGAR LAND 1.0 W, TX US","29.616623","-95.633224","21.9","2026-01",,"7","3",,,,,,,"0.78",,"1.74",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-01",,"10","5",,,,,,,"2.00",,"3.47",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-02",,"9","4",,,,,,,"1.17",,"2.80",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-03",,"10","4",,,,,,,"1.20",,"3.00",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-04",,"5","5",,,,,,,"1.55",,"5.31",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-05",,"9","7",,,,,,,"2.00",,"5.46",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-06",,,,,,,,,,,,"10.50",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-07",,"10","7",,,,,,,"1.76",,"5.60",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-08",,"9","5",,,,,,,"0.70",,"2.78",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-09",,"5","3",,,,,,,"1.65",,"2.99",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-10",,"3","2",,,,,,,"0.83",,"1.41",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-11",,"5","3",,,,,,,"1.73",,"4.01",,,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2025-12",,"5","2",,,,,,"0.0","0.85",,"1.40","0.0",,,
"US1TXHRR336","TOMBALL 2.4 SE, TX US","30.07291","-95.586421","50.3","2026-01",,"5","5",,,,,,"0.0","1.25",,"3.24","0.0",,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-01",,"14","8",,,,,,,"2.15",,"5.59",,,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-02",,"6","3",,,,,,,"1.69",,"3.68",,,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-03",,"8","5",,,,,,,"0.95",,"1.93",,,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-04",,"6","5",,,,,,,"2.12",,"3.94",,,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-05",,"10","7",,,,,,,"2.68",,"6.81",,,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-06",,"17","9",,,,,,"0.0","3.04",,"10.83","0.0",,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-07",,"9","5",,,,,,"0.0","0.76",,"2.96","0.0",,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-08",,"12","8",,,,,,"0.0","3.75",,"6.93","0.0",,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-09",,"7","5",,,,,,"0.0","1.85",,"2.81","0.0",,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-10",,"5","5",,,,,,"0.0","0.65",,"2.30","0.0",,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-11",,"2","1",,,,,,"0.0","2.44",,"2.47","0.0",,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2025-12",,"8","3",,,,,,"0.0","0.53",,"1.00","0.0",,,
"US1TXHRR257","FRIENDSWOOD 2.6 NE, TX US","29.53979","-95.168481","9.1","2026-01",,"6","3",,,,,,"0.0","0.95",,"2.37","0.0",,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-01",,"16","10",,,,,,,"2.40",,"6.21",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-02",,"7","3",,,,,,,"1.58",,"2.41",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-03",,"9","4",,,,,,,"0.59",,"1.73",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-04",,"5","2",,,,,,,"2.04",,"4.09",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-05",,"10","7",,,,,,,"2.59",,"6.62",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-06",,"12","6",,,,,,,"3.40",,"6.02",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-07",,"8","5",,,,,,,"0.98",,"2.59",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-08",,"12","8",,,,,,,"1.95",,"5.44",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-09",,"7","4",,,,,,,"1.78",,"2.94",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-10",,"5","3",,,,,,,"1.25",,"2.33",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-11",,"3","1",,,,,,"0.0","2.27",,"2.34","0.0",,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2025-12",,"10","2",,,,,,,"0.39",,"0.83",,,,
"US1TXBRZ018","ALVIN 1.6 SW, TX US","29.417609","-95.267347","13.1","2026-01",,"7","4",,,,,,,"1.25",,"2.89",,,,
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-01","7.6","10","6","0","7","0","0","15","3.0","1.49","79","3.94","3.0","50.2","58.7","41.7"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-02","8.3","5","3","0","2","0","0","29","0.0","1.13","83","2.28","0.0","60.8","69.3","52.4"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-03","7.8","5","2","0","0","0","0","42","0.0","0.59","89","0.93","0.0","68.3","78.7","57.8"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-04","8.7","5","3","0","0","0","0","44","0.0","1.79","86","3.63","0.0","72.7","80.7","64.8"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-05","7.8","10","7","0","0","0","10","57","0.0","0.94","92","3.29","0.0","78.7","86.2","71.2"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-06","5.8","10","6","0","0","0","24","69","0.0","1.24","93","2.51","0.0","83.1","90.4","75.7"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-07","4.3","7","4","0","0","0","29","72","0.0","1.07","96","3.13","0.0","84.6","92.5","76.6"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-08",,"11","8","0","0","0","25","73","0.0","1.27","97","4.40","0.0","85.0","93.1","76.9"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-09","4.0","6","3","0","0","0","22","66","0.0","0.32","95","0.86","0.0","81.5","90.5","72.5"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-10","5.1","7","3","0","0","0","9","47","0.0","0.85","92","1.60","0.0","76.0","86.0","66.1"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-11","6.0","2","1","0","0","0","0","37","0.0","1.80","87","1.81","0.0","67.7","78.0","57.5"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2025-12","6.5","3","1","0","1","0","0","30","0.0","0.28","83","0.34","0.0","59.9","69.5","50.2"
"USW00012975","HOUSTON CLOVER FIELD, TX US","29.51924","-95.2423","11.9","2026-01",,"4","3","0","6","0","0","23","0.0","0.60","83","1.46","0.0","55.3","65.5","45.2"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-01","6.5","13","4","0","10","0","0","18","1.5","2.03","77","3.64","1.5","48.4","58.3","38.5"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-02","6.9","7","5","0","2","0","0","25","0.0","1.24","87","3.04","0.0","59.0","69.5","48.5"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-03",,"7","5","0","0","0","0","38","0.0","1.20","89","3.24","0.0","67.7","79.7","55.7"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-04","7.2","6","2","0","0","0","0","42","0.0","1.32","89","2.10","0.0","73.5","83.7","63.4"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-05","6.5","11","9","0","0","0","14","53","0.0","2.04","95","5.35","0.0","78.8","88.3","69.3"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-06","4.9","13","9","0","0","0","22","69","0.0","2.26","95","6.39","0.0","83.1","91.5","74.6"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-07","3.8","11","4","0","0","0","27","70","0.0","2.46","96","4.67","0.0","83.2","92.7","73.7"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-08",,"10","7","0","0","0","27","69","0.0","0.61","97","2.85","0.0","83.2","93.0","73.4"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-09","3.4","4","2","0","0","0","24","58","0.0","1.08","95","1.36","0.0","79.1","90.9","67.1"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-10","4.7","4","3","0","0","0","18","41","0.0","1.78","94","2.01","0.0","74.2","87.9","60.6"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-11","5.1","6","5","0","0","0","0","33","0.0","0.94","89","3.74","0.0","66.1","78.6","53.7"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2025-12","5.6","2","2","0","3","0","0","29","0.0","0.52","84","0.96","0.0","58.2","69.4","47.0"
"USW00053910","HOUSTON HOOKS MEMORIAL AIRPORT, TX US","30.06801","-95.55628","46.8","2026-01",,"6","4","0","8","0","0","19","0.0","1.02","84","2.44","0.0","53.5","65.1","41.9"
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-01",,"11","5",,,,,,,"2.15",,"4.41",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-02",,"9","5",,,,,,,"0.83",,"2.37",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-03",,"7","4",,,,,,,"0.91",,"2.35",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-04",,"5","4",,,,,,,"1.07",,"2.63",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-05",,"9","6",,,,,,,"1.71",,"5.87",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-06",,"13","9",,,,,,,"3.36",,"6.44",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-07",,"10","7",,,,,,,"0.85",,"2.67",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-08",,"11","8",,,,,,,"2.55",,"6.52",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-09",,"8","6",,,,,,,"2.03",,"4.54",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-10",,"4","4",,,,,,,"1.37",,"2.92",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-11",,"3","1",,,,,,,"2.44",,"2.48",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2025-12",,"9","3",,,,,,,"0.37",,"0.95",,,,
"US1TXGV0069","LEAGUE CITY 0.9 WNW, TX US","29.490395","-95.120691","6.7","2026-01",,"5","4",,,,,,,"1.40",,"3.33",,,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-01",,"13","7",,,,,,,"1.55",,"3.57",,,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-02",,"8","3",,,,,,"0.0","1.32",,"2.13","0.0",,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-03",,"9","6",,,,,,,"1.10",,"2.28",,,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-04",,"5","4",,,,,,"0.0","1.22",,"3.54","0.0",,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-05",,"12","6",,,,,,,"2.22",,"5.22",,,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-06",,"16","10",,,,,,,"2.50",,"7.17",,,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-07",,"11","7",,,,,,,"0.88",,"2.64",,,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-08",,"10","7",,,,,,,"1.70",,"5.96",,,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-09",,"8","7",,,,,,,"2.03",,"3.97",,,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-10",,"5","3",,,,,,"0.0","0.50",,"1.53","0.0",,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2025-12",,"8","4",,,,,,,"0.46",,"1.34",,,,
"US1TXGV0101","DICKINSON 1.7 NE, TX US","29.47337","-95.048561","9.1","2026-01",,"6","4",,,,,,,"1.22",,"2.66",,,,
"US1TXGV0104","DICKINSON 0.2 WSW, TX US","29.45285","-95.06988","1.5","2025-09",,"7","4",,,,,,,"1.16",,"2.08",,,,
"US1TXGV0104","DICKINSON 0.2 WSW, TX US","29.45285","-95.06988","1.5","2025-10",,"5","3",,,,,,,"0.57",,"1.33",,,,
"US1TXGV0104","DICKINSON 0.2 WSW, TX US","29.45285","-95.06988","1.5","2025-11",,"5","1",,,,,,,"2.12",,"2.17",,,,
"US1TXGV0104","DICKINSON 0.2 WSW, TX US","29.45285","-95.06988","1.5","2025-12",,"10","4",,,,,,,"0.46",,"1.43",,,,
"US1TXGV0104","DICKINSON 0.2 WSW, TX US","29.45285","-95.06988","1.5","2026-01",,,,,,,,,,,,"3.06",,,,
"US1TXFB0027","SUGAR LAND 2.6 SSW, TX US","29.5828327","-95.6294279","21.3","2025-03",,,,,,,,,,,,"0.99",,,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2025-01",,"15","5",,,,,,,"2.36",,"3.64",,,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2025-02",,"7","3",,,,,,,"1.58",,"3.09",,,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2025-03",,"10","4",,,,,,,"1.57",,"3.12",,,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2025-04",,"9","3",,,,,,,"3.05",,"5.31",,,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2025-05",,"13","7",,,,,,,"2.47",,"7.19",,,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2025-07",,"12","6",,,,,,,"0.96",,"2.76",,,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2025-08",,"10","6",,,,,,,"1.90",,"3.52",,,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2025-10",,"4","3",,,,,,"0.0","1.15",,"1.71","0.0",,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2025-12",,"9","2",,,,,,,"0.54",,"0.88",,,,
"US1TXMNG035","PINEHURST 3.8 SE, TX US","30.1529655456543","-95.6572113037109","63.1","2026-01",,"5","5",,,,,,,"0.99",,"1.97",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-01",,"11","7",,,,,,,"1.62",,"3.42",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-02",,"8","4",,,,,,,"2.34",,"4.15",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-03",,"7","6",,,,,,,"0.63",,"2.57",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-04",,"5","3",,,,,,,"0.64",,"1.35",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-05",,"9","7",,,,,,,"1.99",,"4.16",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-06",,"13","9",,,,,,,"4.62",,"9.45",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-07",,"8","4",,,,,,,"1.29",,"2.28",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-08",,"6","4",,,,,,,"0.58",,"1.31",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-09",,"6","4",,,,,,,"0.52",,"1.40",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-10",,"3","3",,,,,,"0.0","1.11",,"2.26","0.0",,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-11",,"4","3",,,,,,"0.0","3.03",,"4.09","0.0",,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2025-12",,"5","4",,,,,,,"0.96",,"1.56",,,,
"US1TXMNG079","SPRING 4.2 N, TX US","30.122209","-95.386898","39.9","2026-01",,"7","5",,,,,,,"1.15",,"3.54",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-02",,"9","3",,,,,,,"1.40",,"2.62",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-03",,"11","5",,,,,,,"0.74",,"2.14",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-04",,"8","4",,,,,,,"1.27",,"3.16",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-05",,"14","7",,,,,,,"1.89",,"5.59",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-06",,"19","11",,,,,,,"2.47",,"8.37",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-07",,,,,,,,,,,,"2.79",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-08",,"14","9",,,,,,,"1.87",,"6.13",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-09",,"8","7",,,,,,,"2.26",,"5.47",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-10",,"5","3",,,,,,,"0.46",,"0.91",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-11",,"5","1",,,,,,"0.0","2.15",,"2.22","0.0",,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2025-12",,"12","4",,,,,,,"0.44",,"1.20",,,,
"US1TXGV0103","LEAGUE CITY 2.4 ENE, TX US","29.49897","-95.0713","4.6","2026-01",,"5","4",,,,,,,"1.51",,"3.09",,,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-01",,"10","6",,,,,,,"2.32",,"5.70",,,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-02",,"6","3",,,,,,,"1.55",,"2.02",,,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-03",,"7","2",,,,,,,"0.83",,"1.45",,,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-06",,"7","5",,,,,,,"3.04",,"5.35",,,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-07",,"4","2",,,,,,,"1.73",,"4.07",,,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-08",,"5","4",,,,,,,"0.90",,"9.22",,,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-09",,"4","3",,,,,,"0.0","1.29",,"2.00","0.0",,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-10",,"3","2",,,,,,"0.0","0.49",,"0.93","0.0",,,
"US1TXGV0105","FRIENDSWOOD 0.6 NW, TX US","29.517932","-95.204818","8.2","2025-11",,"3","1",,,,,,"0.0","3.22",,"3.26","0.0",,,
