"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DP01","DP10","DT00","DT32","DX32","DX90","EMNT","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-03",,"9","3",,,,,,,"2.18",,"3.39",,,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-04",,"4","1",,,,,,"0.0","0.31",,"0.50","0.0",,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-05",,"7","4",,,,,,,"0.23",,"0.89",,,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-06",,"1","0",,,,,,"0.0","0.03",,"0.03","0.0",,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-09",,"3","0",,,,,,"0.0","0.07",,"0.15","0.0",,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-10",,"3","2",,,,,,"0.0","2.70",,"3.84","0.0",,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-11",,"7","6",,,,,,,"3.37",,"9.30",,,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2025-12",,"4","4",,,,,,"0.0","3.20",,"7.97","0.0",,,
"US1CALA0083","LA CRESCENTA MONTROSE 0.3 NE, CA US","34.23706","-118.23181","628.8","2026-01",,"6","5",,,,,,,"2.46",,"5.67",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2023-05",,"5","2",,,,,,,"0.95",,"1.27",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2023-06",,"4","1",,,,,,,"0.17",,"0.27",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2023-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2023-08",,"3","2",,,,,,,"3.31",,"3.46",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2023-09",,"4","1",,,,,,,"0.10",,"0.26",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2023-10",,"3","0",,,,,,"0.0","0.04",,"0.09","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2023-11",,"3","1",,,,,,,"0.47",,"0.51",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2023-12",,"6","4",,,,,,,"0.80",,"1.55",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-01",,"7","5",,,,,,,"0.63",,"2.08",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-02",,"13","11",,,,,,,"5.04",,"13.92",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-03",,"10","7",,,,,,,"1.13",,"3.26",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-04",,,,,,,,,,,,"1.03",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-05",,"3","1",,,,,,,"0.24",,"0.29",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-10",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-11",,"3","0",,,,,,,"0.02",,"0.05",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2024-12",,"1","0",,,,,,"0.0","0.02",,"0.02","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-01",,"3","2",,,,,,"0.0","0.45",,"0.83","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-02",,"7","4",,,,,,,"2.05",,"4.37",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-03",,"11","4",,,,,,,"0.88",,"2.56",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-04",,"3","1",,,,,,"0.0","0.33",,"0.38","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-05",,"4","2",,,,,,,"0.25",,"0.45",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-06",,"1","0",,,,,,"0.0","0.09",,"0.09","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-07",,"0","0",,,,,,"0.0","0.00",,"0.02","0.0",,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-09",,"3","0",,,,,,,"0.08",,"0.10",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-10",,"3","2",,,,,,,"1.58",,"1.70",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-11",,"7","5",,,,,,,"2.79",,"5.71",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2025-12",,"4","4",,,,,,,"2.13",,"3.96",,,,
"US1CALA0129","SAN DIMAS 2.1 WSW, CA US","34.094885","-117.840428","221.3","2026-01",,"6","5",,,,,,,"1.19",,"3.48",,,,
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-01",,,,"0","8","2","0","22",,,"70",,,"45.7","52.1","39.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-02",,,,"0","1","0","0","32",,,"67",,,"48.0","56.1","39.9"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-03",,,,"0","10","1","0","24",,,"72",,,"45.1","53.6","36.6"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-04",,,,"0","0","0","0","34",,,"81",,,"56.2","66.4","46.1"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-05",,,,"0","0","0","0","36",,,"88",,,"62.1","72.4","51.8"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-06",,,,"0","0","0","9","41",,,"101",,,"74.0","83.9","64.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-07",,,,"0","0","0","8","63",,,"99",,,"78.3","87.4","69.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-08",,,,"0","0","0","8","50",,,"96",,,"75.7","85.2","66.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-09",,,,"0","0","0","4","48",,,"96",,,"72.4","81.5","63.3"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-10",,,,"0","0","0","0","33",,,"82",,,"57.2","65.4","48.9"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-11",,,,"0","0","0","0","40",,,"79",,,"59.4","66.6","52.3"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2021-12",,,,"0","10","0","0","22",,,"68",,,"43.9","49.9","37.8"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-01",,,,"0","1","0","0","28",,,"68",,,"47.7","53.9","41.4"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-02",,,,"0","7","0","0","21",,,"70",,,"47.1","54.2","40.0"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-03",,,,"0","3","0","0","27",,,"76",,,"51.5","60.4","42.7"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-04",,,,"0","2","0","0","28",,,"82",,,"54.9","64.6","45.3"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-05",,,,"0","1","0","0","31",,,"85",,,"61.2","71.8","50.6"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-06",,,,"0","0","0","0","44",,,"88",,,"71.0","80.7","61.4"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-07",,,,"0","0","0","7","54",,,"94",,,"75.6","84.6","66.7"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-08",,,,"0","0","0","8","62",,,"96",,,"78.2","87.0","69.4"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-09",,,,"0","0","0","7","48",,,"96",,,"72.0","80.5","63.5"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-10",,,,"0","0","0","0","39",,,"84",,,"64.3","72.6","56.0"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-11",,,,"0","3","0","0","31",,,"68",,,"47.0","53.6","40.3"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2022-12",,,,"0","5","0","0","26",,,"67",,,"44.2","49.9","38.5"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-01",,,,"0","12","0","0","14",,,"62",,,"39.8","45.9","33.7"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-02",,,,"0","16","1","0","22",,,"59",,,"39.6","46.7","32.6"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-03",,,,"0","17","1","0","24",,,"57",,,"40.0","46.5","33.5"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-04",,,,"0","3","0","0","24",,,"80",,,"54.6","64.3","44.9"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-05",,,,"0","1","0","0","32",,,"80",,,"55.8","64.1","47.6"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-06",,,,"0","0","0","1","39",,,"91",,,"59.8","69.4","50.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-07",,,,"0","0","0","11","58",,,"97",,,"77.4","85.8","69.0"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-08",,,,"0","0","0","2","51",,,"91",,,"72.8","81.3","64.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-09",,,,"0","0","0","0","45",,,"85",,,"65.5","73.3","57.6"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-10",,,,"0","0","0","0","40",,,"85",,,"62.1","69.9","54.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2023-11",,,,"0","0","0","0","36",,,"78",,,"52.1","59.0","45.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-01",,,,"0","4","0","0","24",,,"64",,,"45.2","51.9","38.6"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-02",,,,"0","8","0","0","23",,,"61",,,"42.3","48.5","36.0"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-03",,,,"0","4","0","0","31",,,"65",,,"44.3","51.6","37.1"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-04",,,,"0","5","1","0","24",,,"79",,,"50.9","60.4","41.4"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-05",,,,"0","0","0","0","37",,,"83",,,"60.0","70.1","50.0"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-06",,,,"0","0","0","2","54",,,"90",,,"71.7","81.3","62.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-07",,,,"0","0","0","17","59",,,"103",,,"81.1","90.3","71.9"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-08",,,,"0","0","0","9","51",,,"94",,,"75.6","85.4","65.9"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-09",,,,"0","0","0","8","42",,,"98",,,"72.9","82.9","62.9"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-10",,,,"0","0","0","5","36",,,"94",,,"68.0","77.2","58.8"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-11",,,,"0","2","0","0","30",,,"73",,,"49.2","56.9","41.5"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2024-12",,,,"0","0","0","0","33",,,"71",,,"53.6","61.4","45.8"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-01",,,,"0","3","0","0","28",,,"66",,,"45.6","52.9","38.4"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-02",,,,"0","1","0","0","32",,,"74",,,"50.8","58.6","42.9"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-03",,,,"0","9","0","0","26",,,"77",,,"46.3","54.8","37.8"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-04",,,,"0","3","0","0","30",,,"82",,,"52.6","62.2","43.0"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-05",,,,"0","0","0","0","37",,,"89",,,"61.2","71.5","51.0"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-06",,,,"0","0","0","5","49",,,"93",,,"71.0","81.3","60.7"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-07",,,,"0","0","0","3","54",,,"95",,,"72.3","82.4","62.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-08",,,,"0","0","0","11","59",,,"95",,,"76.8","86.8","66.8"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-09",,,,"0","0","0","1","48",,,"92",,,"68.4","77.5","59.2"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-10",,,,"0","0","0","0","38",,,"80",,,"61.4","70.0","52.9"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-11",,,,"0","1","0","0","31",,,"79",,,"54.9","61.8","47.9"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2025-12",,,,"0","0","0","0","33",,,"73",,,"54.1","60.1","48.0"
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","2026-01",,,,"0","2","0","0","30",,,"65",,,"49.7","55.0","44.4"
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-01",,"5","4",,,,,,,"1.28",,"1.67",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-02",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-04",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-05",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-07",,"1","1",,,,,,"0.0","0.14",,"0.14","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-08",,"1","0",,,,,,"0.0","0.04",,"0.04","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-11",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2021-12",,"13","9",,,,,,,"3.02",,"7.61",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-01",,"3","0",,,,,,"0.0","0.07",,"0.15","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-02",,"1","0",,,,,,,"0.05",,"0.05",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-03",,"1","1",,,,,,,"0.96",,"0.96",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-04",,"1","1",,,,,,"0.0","0.54",,"0.54","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-05",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-06",,,,,,,,,,,,"0.00",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-10",,"3","0",,,,,,"0.0","0.04",,"0.07","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-11",,"5","4",,,,,,,"0.79",,"1.85",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2022-12",,"8","6",,,,,,,"0.84",,"2.78",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-01",,"13","11",,,,,,,"3.30",,"10.90",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-02",,"1","1",,,,,,,"1.10",,"1.10",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-03",,"14","10",,,,,,,"2.83",,"8.54",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-04",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-05",,"4","1",,,,,,"0.0","0.68",,"0.81","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-08",,"2","1",,,,,,"0.0","2.64",,"2.66","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-10",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-11",,"2","1",,,,,,"0.0","0.30",,"0.32","0.0",,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2023-12",,"7","6",,,,,,,"1.41",,"4.56",,,,
"US1CALA0048","SANTA MONICA 1.3 NNE, CA US","34.0317628","-118.4852755","56.7","2024-01",,"5","4",,,,,,,"0.66",,"1.99",,,,
"US1CALA0005","ALTADENA 0.7 ESE, CA US","34.187426","-118.124477","403.3","2021-01",,"5","4",,,,,,"0.0","1.77",,"2.74","0.0",,,
"US1CALA0005","ALTADENA 0.7 ESE, CA US","34.187426","-118.124477","403.3","2021-02",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2023-05",,"4","2",,,,,,,"0.45",,"0.72",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2023-06",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2023-11",,"3","1",,,,,,,"0.63",,"0.66",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2023-12",,"6","3",,,,,,,"0.83",,"1.68",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2024-01",,"9","4",,,,,,,"0.89",,"2.05",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2024-02",,"13","9",,,,,,,"2.66",,"10.79",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2024-03",,"8","5",,,,,,,"1.17",,"2.95",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2024-04",,"5","4",,,,,,"0.0","0.24",,"0.61","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2024-05",,"1","1",,,,,,"0.0","0.10",,"0.10","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2024-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2024-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2024-11",,"3","0",,,,,,,"0.05",,"0.09",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2024-12",,"3","0",,,,,,,"0.03",,"0.06",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2025-02",,"8","3",,,,,,,"1.38",,"2.96",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2025-03",,"8","4",,,,,,,"0.45",,"1.31",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2025-04",,"1","1",,,,,,"0.0","0.21",,"0.21","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2025-06",,"1","0",,,,,,"0.0","0.05",,"0.05","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2025-07",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2025-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2025-09",,"3","0",,,,,,"0.0","0.05",,"0.08","0.0",,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2025-12",,"10","4",,,,,,,"1.32",,"2.49",,,,
"US1CALA0123","LOS ALAMITOS 1.4 NW, CA US","33.81348","-118.07576","9.8","2026-01",,"6","4",,,,,,,"1.31",,"2.13",,,,
"US1CALA0003","TORRANCE 2.8 SW, CA US","33.79018","-118.33689","61.0","2021-01",,"6","4",,,,,,,"1.12",,"2.00",,,,
"US1CALA0003","TORRANCE 2.8 SW, CA US","33.79018","-118.33689","61.0","2021-02",,"1","0",,,,,,"0.0","0.03",,"0.03","0.0",,,
"US1CALA0003","TORRANCE 2.8 SW, CA US","33.79018","-118.33689","61.0","2021-03",,"4","3",,,,,,"0.0","0.53",,"1.06","0.0",,,
"US1CALA0003","TORRANCE 2.8 SW, CA US","33.79018","-118.33689","61.0","2021-04",,"1","0",,,,,,"0.0","0.01",,"0.01","0.0",,,
"US1CALA0003","TORRANCE 2.8 SW, CA US","33.79018","-118.33689","61.0","2021-05",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
